20091214,785000,790000,772000,779000,310154
20091215,780000,781000,772000,777000,245432
20091216,780000,786000,775000,780000,399330
20091217,781000,781000,765000,765000,317829
20091218,760000,779000,758000,773000,406524
20091221,773000,777000,767000,771000,291763
20091222,775000,781000,773000,781000,245910
20091223,788000,788000,778000,784000,250159
20091224,785000,794000,782000,790000,407107
20091228,790000,793000,779000,787000,235595
20091229,786000,787000,780000,786000,136900
20091230,788000,799000,787000,799000,295625
20100104,803000,809000,800000,809000,239271
20100105,826000,829000,815000,822000,559219
20100106,829000,841000,826000,841000,459755
20100107,841000,841000,813000,813000,443237
20100108,820000,821000,806000,821000,295798
20100111,821000,823000,797000,797000,398901
20100112,797000,809000,795000,809000,384460
20100113,805000,806000,797000,797000,267619
20100114,806000,831000,800000,827000,532705
20100115,832000,843000,829000,842000,398401
20100118,840000,846000,828000,843000,261691
20100119,850000,850000,822000,823000,241308
20100120,823000,837000,823000,834000,384306
20100121,820000,850000,820000,850000,340148
20100122,840000,845000,818000,825000,470536
20100125,816000,848000,815000,842000,412797
20100126,846000,846000,812000,815000,375210
20100127,815000,817000,800000,800000,370760
20100128,808000,815000,803000,808000,276614
20100129,800000,801000,780000,784000,457285
20100201,784000,785000,765000,777000,501042
20100202,790000,790000,770000,772000,393803
20100203,782000,785000,768000,777000,330235
20100204,775000,783000,772000,776000,239799
20100205,758000,761000,747000,750000,515034
20100208,747000,754000,741000,748000,439608
20100209,748000,761000,742000,761000,337459
20100210,763000,764000,752000,755000,263846
20100211,757000,765000,756000,763000,265050
20100212,767000,767000,745000,750000,458574
20100216,750000,759000,748000,756000,154766
20100217,772000,779000,764000,779000,280246
20100218,779000,781000,772000,775000,145108
20100219,769000,777000,759000,760000,223000
20100222,772000,778000,770000,773000,231865
20100223,774000,774000,756000,767000,251717
20100224,759000,761000,750000,752000,301431
20100225,754000,758000,734000,736000,386093
20100226,740000,748000,733000,744000,311924
20100302,761000,774000,756000,770000,471552
20100303,771000,773000,763000,771000,194602
20100304,771000,772000,756000,761000,204388
20100305,763000,775000,763000,775000,235291
20100308,790000,792000,785000,786000,391403
20100309,787000,787000,777000,786000,244284
20100310,786000,787000,778000,784000,227383
20100311,790000,794000,778000,778000,392802
20100312,778000,784000,771000,778000,200080
20100315,782000,783000,764000,768000,251707
20100316,768000,770000,758000,765000,331137
20100317,772000,798000,771000,798000,437152
20100318,795000,807000,795000,797000,307995
20100319,801000,807000,798000,804000,214492
20100322,803000,804000,792000,801000,184264
20100323,807000,815000,805000,809000,198652
20100324,815000,825000,813000,819000,318916
20100325,815000,822000,809000,819000,189958
20100326,823000,825000,812000,820000,209802
20100329,810000,825000,810000,818000,155679
20100330,827000,829000,812000,814000,240934
20100331,814000,834000,813000,818000,434300
20100401,826000,845000,824000,845000,561659
20100402,846000,860000,841000,857000,419069
20100405,861000,870000,857000,870000,304516
20100406,874000,875000,861000,869000,330287
20100407,865000,869000,852000,859000,388680
20100408,857000,863000,853000,863000,269327
20100409,864000,866000,848000,856000,275789
20100412,859000,860000,827000,830000,497940
20100413,834000,834000,815000,828000,409114
20100414,835000,847000,833000,845000,308499
20100415,862000,862000,844000,855000,365104
20100416,855000,858000,841000,848000,220112
20100419,837000,840000,826000,827000,247376
20100420,827000,832000,821000,828000,271882
20100421,838000,853000,835000,852000,264254
20100422,849000,849000,833000,841000,343557
20100423,848000,848000,828000,830000,309436
20100426,835000,842000,830000,834000,260608
20100427,831000,838000,827000,835000,260996
20100428,820000,825000,818000,825000,320393
20100429,830000,831000,816000,825000,226931
20100430,828000,852000,827000,849000,454668
20100503,845000,845000,827000,829000,291445
20100504,840000,843000,830000,834000,183456
20100506,817000,819000,810000,814000,451765
20100507,798000,799000,788000,794000,759225
20100510,800000,805000,797000,803000,330582
20100511,812000,812000,791000,791000,450658
20100512,797000,798000,782000,789000,315809
20100513,798000,820000,797000,813000,319461
20100514,806000,812000,799000,810000,293840
20100517,798000,799000,778000,784000,530598
20100518,790000,795000,784000,792000,363385
20100519,785000,785000,769000,773000,361171
20100520,765000,772000,755000,756000,395806
20100524,747000,764000,744000,758000,354475
20100525,750000,756000,736000,741000,511626
20100526,760000,769000,745000,750000,460053
20100527,744000,775000,741000,772000,444241
20100528,787000,787000,767000,778000,450925
20100531,772000,781000,768000,776000,255822
20100601,776000,779000,765000,768000,228117
20100603,780000,784000,774000,777000,293327
20100604,775000,797000,774000,793000,252280
20100607,779000,787000,777000,787000,303328
20100608,785000,798000,776000,785000,290449
20100609,792000,792000,766000,770000,359716
20100610,777000,780000,771000,773000,356286
20100611,785000,797000,783000,797000,366275
20100614,791000,809000,791000,807000,241981
20100615,810000,810000,798000,798000,190780
20100616,815000,822000,809000,819000,376553
20100617,812000,817000,810000,817000,233390
20100618,825000,825000,812000,822000,191872
20100621,830000,839000,825000,830000,284790
20100622,827000,827000,813000,816000,296417
20100623,811000,811000,800000,805000,350031
20100624,808000,823000,805000,820000,283144
20100625,809000,810000,802000,805000,340230
20100628,805000,808000,796000,796000,261209
20100629,801000,804000,787000,792000,251786
20100630,770000,780000,770000,774000,536406
20100701,779000,780000,760000,766000,444516
20100702,770000,774000,763000,767000,233128
20100705,763000,770000,761000,767000,200619
20100706,762000,775000,755000,775000,358388
20100707,780000,781000,765000,769000,324156
20100708,783000,784000,770000,775000,295553
20100709,779000,796000,773000,796000,372579
20100712,799000,802000,792000,802000,252065
20100713,798000,808000,794000,796000,307189
20100714,813000,828000,813000,824000,664091
20100715,825000,825000,818000,820000,321508
20100716,816000,820000,802000,802000,338810
20100719,786000,799000,786000,795000,292107
20100720,795000,802000,786000,798000,231722
20100721,817000,818000,806000,817000,331706
20100722,812000,817000,801000,808000,309521
20100723,815000,817000,807000,811000,282472
20100726,813000,820000,809000,818000,212627
20100727,824000,830000,821000,829000,382877
20100728,832000,840000,831000,837000,465199
20100729,839000,840000,824000,827000,297472
20100730,822000,827000,810000,810000,328824
20100802,817000,818000,810000,810000,249388
20100803,820000,822000,815000,815000,262302
20100804,817000,818000,806000,806000,213434
20100805,811000,818000,803000,804000,280897
20100806,810000,810000,799000,801000,247165
20100809,799000,802000,798000,802000,182922
20100810,800000,804000,791000,793000,281589
20100811,784000,789000,777000,779000,359968
20100812,768000,777000,765000,766000,428357
20100813,770000,782000,767000,781000,286706
20100816,773000,783000,767000,782000,205733
20100817,777000,783000,771000,782000,289608
20100818,784000,785000,774000,778000,234522
20100819,779000,789000,777000,789000,244134
20100820,780000,786000,777000,784000,246690
20100823,786000,791000,782000,790000,181946
20100824,785000,786000,775000,783000,227569
20100825,776000,778000,772000,772000,185769
20100826,772000,783000,770000,773000,208913
20100827,765000,772000,765000,766000,256176
20100830,775000,778000,772000,776000,140117
20100831,766000,772000,756000,756000,441643
20100901,762000,763000,750000,752000,389308
20100902,760000,762000,749000,759000,365551
20100903,761000,764000,756000,761000,441942
20100906,772000,780000,768000,780000,394601
20100907,783000,790000,775000,788000,320803
20100908,776000,781000,771000,771000,219482
20100909,767000,774000,756000,756000,617488
20100910,760000,772000,757000,766000,280275
20100913,770000,776000,766000,770000,234851
20100914,775000,781000,760000,760000,371530
20100915,763000,767000,751000,757000,389289
20100916,754000,763000,754000,757000,234815
20100917,762000,778000,758000,773000,447649
20100920,774000,780000,770000,780000,296452
20100924,779000,780000,758000,762000,655763
20100927,765000,768000,752000,755000,502855
20100928,755000,756000,745000,745000,467300
20100929,753000,775000,750000,772000,708864
20100930,772000,779000,767000,777000,337258
20101001,772000,778000,769000,777000,296366
20101004,780000,781000,774000,780000,257594
20101005,772000,779000,771000,773000,286977
20101006,778000,794000,776000,793000,471103
20101007,779000,783000,769000,770000,511410
20101008,763000,766000,753000,758000,543410
20101011,762000,763000,753000,753000,376032
20101012,752000,756000,746000,746000,370422
20101013,752000,752000,743000,744000,409029
20101014,753000,753000,742000,750000,535249
20101015,750000,756000,745000,754000,494223
20101018,757000,762000,748000,751000,276635
20101019,750000,751000,741000,741000,389964
20101020,740000,749000,735000,745000,369809
20101021,745000,765000,741000,765000,567644
20101022,773000,777000,767000,777000,408511
20101025,773000,779000,767000,771000,248329
20101026,768000,771000,758000,763000,312674
20101027,758000,765000,751000,753000,334811
20101028,760000,765000,753000,764000,293095
20101029,764000,765000,745000,745000,463204
20101101,753000,753000,743000,747000,296972
20101102,747000,748000,737000,740000,330999
20101103,740000,749000,739000,740000,359315
20101104,747000,764000,745000,763000,547715
20101105,780000,790000,775000,776000,703745
20101108,785000,788000,776000,778000,279228
20101109,784000,784000,767000,774000,256281
20101110,780000,790000,775000,790000,422271
20101111,793000,799000,767000,767000,907350
20101112,784000,790000,773000,778000,566889
20101115,786000,815000,785000,808000,719096
20101116,814000,820000,800000,811000,590651
20101117,801000,804000,795000,795000,342693
20101118,797000,805000,793000,799000,266236
20101119,808000,819000,800000,818000,387386
20101122,820000,848000,818000,848000,721536
20101123,850000,851000,834000,840000,394881
20101124,826000,852000,825000,851000,637287
20101125,853000,853000,838000,845000,367190
20101126,848000,849000,832000,837000,314059
20101129,835000,846000,831000,836000,310288
20101130,832000,846000,826000,826000,424616
20101201,824000,828000,814000,820000,375860
20101202,828000,859000,825000,859000,612551
20101203,870000,897000,867000,894000,788939
20101206,890000,899000,885000,890000,336854
20101207,887000,921000,885000,901000,498508
20101208,903000,910000,887000,888000,336418
20101209,885000,918000,884000,917000,589656
20101210,915000,919000,907000,919000,255668
20101213,919000,932000,916000,930000,307257
20101214,937000,937000,921000,929000,443223
20101215,925000,925000,910000,916000,329329
20101216,908000,919000,908000,911000,233885
20101217,914000,929000,912000,926000,346130
20101220,917000,932000,914000,932000,338560
20101221,931000,940000,925000,936000,252120
20101222,939000,953000,936000,939000,333591
20101223,936000,938000,925000,936000,219864
20101224,939000,939000,925000,925000,169733
20101227,925000,930000,915000,922000,210673
20101228,928000,950000,926000,938000,313323
20101229,935000,951000,932000,945000,238527
20101230,942000,952000,942000,949000,183831
20110103,955000,966000,950000,958000,265562
20110104,956000,961000,949000,958000,274488
20110105,955000,955000,942000,942000,336224
20110106,942000,949000,923000,930000,387488
20110107,915000,929000,914000,921000,463447
20110110,918000,928000,909000,917000,367107
20110111,917000,922000,908000,913000,391242
20110112,914000,933000,914000,930000,412107
20110113,949000,949000,917000,922000,568083
20110114,928000,934000,915000,933000,307694
20110117,945000,951000,940000,949000,411740
20110118,950000,981000,949000,969000,592816
20110119,979000,1000000,966000,997000,668320
20110120,987000,990000,979000,982000,304970
20110121,976000,984000,970000,971000,333801
20110124,968000,983000,966000,971000,272455
20110125,972000,990000,971000,975000,279580
20110126,985000,999000,980000,998000,267128
20110127,995000,1002000,991000,994000,307490
20110128,998000,1014000,990000,1010000,383021
20110131,1009000,1010000,981000,981000,428852
20110201,982000,995000,979000,983000,269518
20110207,1002000,1004000,972000,972000,485191
20110208,970000,974000,959000,961000,610004
20110209,973000,973000,951000,960000,420301
20110210,960000,965000,935000,936000,614002
20110211,935000,943000,913000,915000,530889
20110214,928000,955000,925000,953000,391852
20110215,963000,970000,947000,958000,362193
20110216,952000,970000,945000,945000,304438
20110217,953000,963000,943000,954000,287009
20110218,965000,966000,957000,960000,205097
20110221,964000,965000,942000,948000,275361
20110222,939000,948000,934000,938000,243946
20110223,925000,941000,925000,930000,344149
20110224,926000,934000,920000,929000,362392
20110225,928000,933000,923000,926000,303972
20110228,920000,934000,920000,923000,325623
20110302,914000,923000,912000,918000,322780
20110303,919000,927000,916000,923000,362277
20110304,934000,945000,927000,945000,371501
20110307,943000,943000,906000,906000,638965
20110308,911000,912000,894000,899000,499287
20110309,906000,908000,882000,890000,527673
20110310,879000,884000,866000,866000,834229
20110311,861000,876000,860000,862000,543168
20110314,880000,901000,853000,900000,667121
20110315,901000,902000,856000,860000,727312
20110316,885000,895000,872000,886000,799142
20110317,878000,890000,868000,890000,450459
20110318,892000,895000,883000,891000,383562
20110321,891000,899000,884000,890000,290140
20110322,892000,897000,870000,875000,436722
20110323,880000,880000,859000,873000,505176
20110324,880000,888000,874000,880000,308119
20110325,892000,910000,890000,910000,622311
20110328,915000,922000,909000,916000,318215
20110329,907000,916000,900000,916000,344624
20110330,916000,929000,916000,926000,414257
20110331,936000,936000,921000,932000,527666
20110401,936000,940000,927000,940000,449733
20110404,940000,945000,939000,945000,334749
20110405,948000,948000,935000,945000,238698
20110406,940000,942000,915000,923000,550378
20110407,925000,935000,905000,909000,436076
20110408,911000,914000,895000,898000,521299
20110411,898000,907000,888000,894000,412638
20110412,886000,890000,882000,882000,316036
20110413,887000,901000,880000,901000,332860
20110414,900000,900000,884000,900000,505624
20110415,898000,899000,882000,888000,446008
20110418,891000,892000,866000,867000,549291
20110419,853000,875000,853000,875000,462304
20110420,889000,916000,886000,916000,641519
20110421,930000,937000,918000,928000,541665
20110422,924000,927000,902000,904000,377225
20110425,901000,911000,889000,889000,287621
20110426,899000,899000,880000,897000,384355
20110427,917000,927000,911000,924000,528108
20110428,924000,927000,899000,900000,416427
20110429,901000,908000,880000,893000,429874
20110502,910000,937000,904000,932000,651726
20110503,936000,940000,922000,938000,507510
20110504,930000,934000,900000,915000,515717
20110506,899000,914000,895000,899000,473222
20110509,908000,911000,891000,891000,271573
20110511,889000,895000,882000,892000,447932
20110512,886000,901000,883000,885000,552942
20110513,896000,924000,890000,916000,669154
20110516,917000,919000,898000,901000,322905
20110517,897000,898000,889000,890000,231293
20110518,893000,899000,886000,893000,331824
20110519,891000,898000,880000,880000,387733
20110520,885000,887000,880000,882000,221517
20110523,877000,885000,872000,873000,282045
20110524,872000,884000,865000,865000,290181
20110525,879000,879000,853000,856000,320945
20110526,868000,880000,865000,879000,279740
20110527,874000,899000,867000,891000,430296
20110530,895000,895000,876000,884000,205979
20110531,890000,914000,886000,902000,478089
20110601,902000,912000,895000,911000,313832
20110602,894000,897000,880000,883000,331899
20110603,890000,890000,877000,885000,201472
20110607,876000,889000,869000,887000,303586
20110608,885000,890000,875000,877000,258873
20110609,877000,879000,865000,865000,434119
20110610,870000,874000,851000,851000,392575
20110613,844000,853000,838000,853000,301387
20110614,851000,873000,848000,863000,213419
20110615,866000,869000,851000,865000,265758
20110616,853000,858000,844000,848000,239116
20110617,851000,852000,803000,819000,723027
20110620,813000,814000,795000,800000,472386
20110621,800000,820000,798000,814000,378374
20110622,824000,833000,822000,826000,330821
20110623,825000,839000,820000,831000,277391
20110624,821000,854000,821000,852000,469223
20110627,847000,847000,828000,835000,304257
20110628,840000,853000,831000,832000,239178
20110629,848000,849000,832000,833000,207146
20110630,833000,835000,821000,826000,328339
20110701,843000,860000,838000,855000,442918
20110704,870000,883000,869000,878000,429433
20110705,880000,899000,878000,899000,422262
20110706,893000,898000,887000,898000,224722
20110707,898000,898000,879000,880000,358557
20110708,880000,888000,873000,885000,241809
20110711,880000,880000,862000,865000,320019
20110712,860000,861000,846000,850000,248144
20110713,848000,855000,836000,843000,329357
20110714,835000,835000,823000,831000,407918
20110715,830000,840000,821000,832000,273509
20110718,828000,830000,811000,813000,364738
20110719,806000,827000,806000,822000,291167
20110720,840000,854000,839000,851000,421882
20110721,846000,851000,832000,842000,206937
20110722,850000,856000,842000,850000,244517
20110725,850000,850000,834000,847000,190025
20110726,843000,851000,840000,850000,225408
20110727,848000,848000,836000,845000,201993
20110728,828000,840000,826000,837000,272890
20110729,846000,852000,837000,844000,302016
20110801,855000,875000,855000,870000,389024
20110802,853000,859000,850000,852000,269816
20110803,840000,844000,824000,833000,408465
20110804,839000,839000,815000,821000,346496
20110805,792000,805000,789000,789000,609081
20110808,770000,789000,760000,760000,607518
20110809,750000,753000,696000,724000,990040
20110810,760000,760000,720000,720000,986557
20110811,688000,725000,688000,708000,794832
20110812,721000,722000,700000,707000,677828
20110816,735000,750000,726000,750000,601622
20110817,751000,760000,741000,752000,293405
20110818,748000,749000,703000,709000,708503
20110819,688000,697000,672000,680000,580713
20110822,684000,702000,683000,691000,418952
20110823,700000,735000,699000,723000,492913
20110824,724000,735000,700000,708000,370403
20110825,737000,738000,721000,725000,381135
20110826,717000,734000,717000,726000,212815
20110829,742000,742000,724000,733000,260440
20110830,741000,748000,736000,742000,252964
20110831,747000,747000,731000,744000,290229
20110901,759000,788000,744000,771000,717411
20110902,765000,781000,763000,769000,258682
20110905,755000,756000,730000,731000,277488
20110906,726000,736000,710000,727000,264505
20110907,733000,778000,733000,773000,351504
20110908,780000,802000,778000,798000,574914
20110909,785000,812000,777000,780000,361802
20110914,780000,781000,741000,753000,551101
20110915,784000,784000,765000,771000,426593
20110916,794000,811000,792000,798000,476632
20110919,800000,814000,788000,808000,246920
20110920,811000,818000,796000,811000,281014
20110921,819000,828000,801000,813000,341563
20110922,796000,800000,778000,790000,307008
20110923,764000,780000,751000,758000,437123
20110926,760000,787000,759000,775000,480907
20110927,805000,805000,791000,804000,331600
20110928,824000,825000,791000,807000,486551
20110929,804000,848000,804000,837000,553981
20110930,830000,840000,811000,840000,516023
20111004,805000,832000,796000,828000,658616
20111005,824000,850000,817000,842000,644036
20111006,874000,879000,842000,855000,600160
20111007,865000,881000,850000,860000,530423
20111010,878000,885000,872000,874000,345316
20111011,885000,885000,869000,881000,459031
20111012,872000,899000,870000,898000,432600
20111013,898000,899000,881000,890000,325563
20111014,871000,894000,871000,886000,217319
20111017,890000,895000,881000,890000,213700
20111018,875000,893000,871000,883000,277012
20111019,885000,886000,870000,886000,214254
20111020,886000,920000,883000,907000,569192
20111021,920000,925000,907000,917000,466429
20111024,913000,943000,911000,941000,376214
20111025,936000,951000,935000,945000,365737
20111026,933000,946000,927000,934000,250360
20111027,929000,939000,919000,924000,349475
20111028,928000,946000,927000,945000,537992
20111031,941000,970000,933000,968000,476217
20111101,968000,999000,962000,990000,620094
20111102,970000,978000,966000,971000,569636
20111103,962000,971000,958000,967000,328782
20111104,983000,1005000,982000,1005000,535139
20111107,996000,1000000,986000,993000,280586
20111108,986000,990000,965000,970000,341584
20111109,970000,988000,966000,985000,386372
20111110,967000,973000,935000,935000,624218
20111111,945000,984000,930000,983000,486576
20111114,988000,1002000,987000,996000,282989
20111115,986000,1000000,980000,996000,234838
20111116,995000,1003000,973000,975000,339267
20111117,982000,992000,961000,980000,259445
20111118,971000,977000,962000,963000,326670
20111121,951000,960000,942000,950000,256942
20111122,950000,971000,943000,963000,241829
20111123,948000,960000,935000,935000,307043
20111124,922000,953000,921000,943000,273680
20111125,929000,953000,929000,947000,233962
20111128,959000,982000,958000,978000,315940
20111129,990000,1005000,986000,1005000,552503
20111130,1000000,1010000,996000,1004000,394423
20111201,1035000,1080000,1029000,1074000,694628
20111202,1061000,1071000,1040000,1050000,439388
20111205,1069000,1073000,1058000,1066000,297501
20111206,1057000,1070000,1041000,1044000,292758
20111207,1050000,1068000,1041000,1056000,395486
20111208,1057000,1083000,1046000,1064000,521081
20111209,1049000,1074000,1037000,1053000,276388
20111212,1063000,1084000,1060000,1084000,243479
20111213,1074000,1075000,1050000,1050000,265044
20111214,1034000,1045000,1025000,1040000,421590
20111215,1029000,1036000,1015000,1015000,339605
20111216,1021000,1045000,1020000,1045000,245774
20111219,1045000,1045000,984000,1007000,410694
20111220,1008000,1029000,1007000,1012000,275516
20111221,1035000,1057000,1031000,1057000,408316
20111222,1045000,1053000,1041000,1052000,213171
20111223,1056000,1074000,1056000,1068000,246478
20111226,1067000,1075000,1066000,1066000,124469
20111227,1068000,1080000,1053000,1073000,226189
20111228,1073000,1073000,1060000,1061000,220925
20111229,1062000,1077000,1057000,1058000,218898
20120102,1070000,1080000,1065000,1080000,263300
20120103,1093000,1105000,1092000,1105000,339046
20120104,1105000,1110000,1075000,1080000,342389
20120105,1073000,1079000,1055000,1055000,346691
20120106,1056000,1066000,1030000,1040000,376753
20120109,1040000,1041000,1015000,1016000,387166
20120110,1021000,1036000,1021000,1026000,409381
20120111,1017000,1024000,1014000,1021000,382904
20120112,1016000,1029000,1011000,1028000,371462
20120113,1028000,1050000,1026000,1046000,293017
20120116,1040000,1040000,1020000,1030000,232948
20120117,1041000,1048000,1024000,1036000,342322
20120118,1051000,1052000,1022000,1030000,307608
20120119,1038000,1072000,1037000,1072000,448056
20120120,1090000,1105000,1076000,1105000,512607
20120125,1092000,1125000,1092000,1114000,455736
20120126,1116000,1121000,1094000,1113000,353212
20120127,1120000,1125000,1111000,1125000,255060
20120130,1129000,1130000,1109000,1115000,327408
20120131,1105000,1120000,1089000,1107000,434959
20120201,1107000,1107000,1078000,1079000,458731
20120202,1086000,1104000,1068000,1080000,448986
20120203,1071000,1084000,1056000,1066000,357253
20120206,1084000,1091000,1066000,1074000,317585
20120207,1077000,1096000,1073000,1093000,238611
20120208,1099000,1100000,1084000,1092000,236880
20120209,1087000,1090000,1060000,1084000,480585
20120210,1084000,1084000,1061000,1062000,372318
20120213,1069000,1089000,1067000,1083000,320760
20120214,1084000,1089000,1074000,1080000,246511
20120215,1098000,1138000,1092000,1135000,570588
20120216,1130000,1140000,1121000,1135000,308603
20120217,1159000,1180000,1156000,1176000,346676
20120220,1178000,1194000,1166000,1175000,296550
20120221,1175000,1198000,1165000,1180000,216328
20120222,1182000,1200000,1172000,1197000,235724
20120223,1173000,1179000,1151000,1160000,465609
20120224,1153000,1186000,1153000,1180000,284960
20120227,1174000,1180000,1159000,1171000,168265
20120228,1196000,1200000,1181000,1185000,333027
20120229,1191000,1209000,1191000,1206000,345618
20120302,1215000,1217000,1179000,1182000,360682
20120305,1190000,1191000,1166000,1174000,223655
20120306,1179000,1193000,1167000,1180000,211532
20120307,1175000,1183000,1165000,1172000,230554
20120308,1180000,1186000,1165000,1180000,406211
20120309,1191000,1231000,1188000,1230000,365212
20120312,1224000,1226000,1210000,1210000,236760
20120313,1200000,1229000,1200000,1221000,239728
20120314,1230000,1255000,1230000,1250000,367328
20120315,1251000,1260000,1242000,1250000,281014
20120316,1260000,1267000,1238000,1238000,361632
20120319,1235000,1268000,1234000,1260000,237833
20120320,1267000,1277000,1260000,1267000,238807
20120321,1260000,1260000,1242000,1242000,258654
20120322,1235000,1263000,1235000,1258000,253830
20120323,1243000,1274000,1243000,1261000,217307
20120326,1268000,1275000,1261000,1275000,184819
20120327,1285000,1311000,1276000,1311000,283880
20120328,1300000,1308000,1295000,1302000,198516
20120329,1299000,1299000,1280000,1280000,233777
20120330,1270000,1280000,1257000,1275000,305967
20120402,1275000,1299000,1261000,1299000,251937
20120403,1320000,1339000,1302000,1335000,330512
20120404,1331000,1351000,1315000,1320000,291987
20120405,1302000,1335000,1297000,1330000,258692
20120406,1327000,1334000,1313000,1332000,205972
20120409,1320000,1330000,1306000,1317000,172210
20120410,1314000,1320000,1307000,1311000,223655
20120412,1283000,1299000,1268000,1273000,505706
20120413,1265000,1277000,1260000,1268000,709175
20120416,1273000,1276000,1250000,1259000,305181
20120417,1251000,1264000,1241000,1249000,291687
20120418,1277000,1302000,1269000,1293000,345320
20120419,1292000,1307000,1289000,1307000,263389
20120420,1294000,1297000,1278000,1282000,198642
20120423,1269000,1280000,1262000,1279000,168229
20120424,1265000,1286000,1262000,1283000,265092
20120425,1304000,1315000,1293000,1305000,276830
20120426,1320000,1340000,1317000,1340000,330125
20120427,1355000,1383000,1351000,1374000,318334
20120430,1395000,1409000,1377000,1390000,315924
20120502,1410000,1418000,1399000,1410000,368585
20120503,1402000,1410000,1398000,1401000,206721
20120504,1375000,1398000,1349000,1360000,410013
20120507,1342000,1353000,1325000,1342000,378463
20120508,1348000,1352000,1339000,1341000,241223
20120509,1335000,1348000,1324000,1331000,253520
20120510,1329000,1336000,1322000,1327000,263434
20120511,1315000,1323000,1303000,1303000,273746
20120514,1305000,1327000,1304000,1314000,302375
20120515,1304000,1320000,1300000,1311000,312381
20120516,1298000,1300000,1228000,1230000,772389
20120517,1230000,1243000,1201000,1223000,663431
20120518,1204000,1205000,1165000,1166000,602891
20120521,1194000,1216000,1190000,1209000,475248
20120522,1255000,1255000,1227000,1240000,476938
20120523,1240000,1240000,1195000,1221000,323898
20120524,1213000,1225000,1198000,1225000,305365
20120525,1233000,1246000,1223000,1225000,203783
20120529,1212000,1238000,1206000,1238000,216876
20120530,1238000,1240000,1215000,1226000,254380
20120531,1213000,1213000,1192000,1211000,442818
20120601,1213000,1237000,1199000,1233000,272252
20120604,1198000,1205000,1192000,1196000,361840
20120605,1201000,1209000,1193000,1203000,257449
20120607,1239000,1265000,1233000,1265000,419412
20120608,1275000,1275000,1245000,1247000,199521
20120611,1272000,1275000,1266000,1268000,198491
20120612,1246000,1260000,1245000,1255000,176329
20120613,1266000,1274000,1256000,1271000,191611
20120614,1269000,1271000,1256000,1261000,441585
20120615,1250000,1260000,1214000,1217000,609612
20120618,1240000,1257000,1234000,1243000,352506
20120619,1245000,1247000,1222000,1244000,297169
20120620,1249000,1265000,1245000,1252000,265743
20120621,1234000,1242000,1226000,1227000,255553
20120622,1189000,1202000,1180000,1182000,626943
20120625,1171000,1178000,1128000,1132000,828723
20120626,1133000,1149000,1129000,1139000,506211
20120627,1140000,1177000,1130000,1167000,471673
20120628,1167000,1180000,1153000,1168000,208420
20120629,1167000,1201000,1153000,1201000,373478
20120702,1208000,1209000,1171000,1174000,383135
20120703,1182000,1193000,1170000,1175000,316380
20120704,1182000,1197000,1178000,1191000,383678
20120705,1187000,1194000,1177000,1185000,181784
20120706,1194000,1194000,1153000,1161000,423970
20120709,1135000,1138000,1126000,1126000,426705
20120710,1135000,1142000,1121000,1127000,355742
20120711,1129000,1133000,1108000,1118000,361358
20120712,1121000,1126000,1091000,1091000,500103
20120713,1096000,1144000,1091000,1139000,542252
20120716,1145000,1155000,1133000,1152000,305730
20120717,1148000,1178000,1136000,1168000,317913
20120718,1179000,1185000,1138000,1154000,292655
20120719,1180000,1202000,1172000,1195000,497504
20120720,1202000,1203000,1191000,1191000,240244
20120723,1165000,1170000,1155000,1162000,258087
20120724,1165000,1175000,1159000,1170000,292532
20120725,1153000,1172000,1139000,1158000,273353
20120726,1169000,1174000,1160000,1172000,273339
20120727,1195000,1233000,1191000,1233000,534352
20120730,1260000,1278000,1251000,1275000,382995
20120731,1280000,1334000,1275000,1309000,676303
20120801,1292000,1315000,1283000,1300000,381803
20120802,1300000,1304000,1261000,1263000,320335
20120803,1240000,1267000,1238000,1243000,312338
20120806,1285000,1305000,1282000,1298000,246024
20120807,1303000,1304000,1284000,1294000,205823
20120808,1306000,1328000,1301000,1320000,389471
20120809,1321000,1348000,1318000,1340000,612875
20120810,1335000,1348000,1330000,1348000,294895
20120813,1342000,1347000,1323000,1325000,197976
20120814,1326000,1350000,1326000,1345000,289928
20120816,1354000,1355000,1338000,1345000,296891
20120817,1344000,1345000,1286000,1295000,554025
20120820,1270000,1283000,1255000,1283000,399820
20120821,1292000,1302000,1282000,1282000,307047
20120822,1269000,1281000,1257000,1264000,321554
20120823,1261000,1287000,1249000,1287000,277600
20120824,1270000,1287000,1264000,1275000,282921
20120827,1189000,1203000,1173000,1180000,1277983
20120828,1186000,1209000,1180000,1195000,558503
20120829,1209000,1235000,1207000,1230000,469517
20120830,1228000,1229000,1202000,1215000,324636
20120831,1211000,1234000,1207000,1233000,407358
20120903,1220000,1235000,1201000,1218000,278537
20120904,1219000,1228000,1210000,1218000,198954
20120905,1205000,1212000,1189000,1189000,349101
20120906,1200000,1203000,1193000,1196000,247977
20120907,1230000,1251000,1220000,1250000,510922
20120910,1260000,1264000,1250000,1250000,318481
20120911,1240000,1265000,1232000,1256000,198608
20120912,1268000,1295000,1259000,1294000,370250
20120913,1299000,1305000,1281000,1301000,390332
20120914,1330000,1339000,1327000,1336000,498718
20120917,1336000,1336000,1312000,1315000,298200
20120918,1314000,1336000,1308000,1315000,224940
20120919,1306000,1323000,1298000,1314000,242946
20120920,1293000,1305000,1284000,1287000,284488
20120921,1300000,1307000,1295000,1302000,298374
